row,col,hour,temperature,windSpeed,humidity,dryness
4,15,8,14.6,6.8,36.5,37.3
4,15,9,17.4,5.6,30.8,43.8
4,15,10,20.3,6.2,29.4,48.7
4,15,11,21.8,8.1,32.0,49.9
4,15,12,21.4,9.6,34.7,48.2
4,15,13,20.4,9.4,33.7,47.1
4,15,14,20.5,7.7,28.8,49.2
4,15,15,22.2,5.9,23.5,53.9
4,15,16,24.6,5.6,21.8,58.2
4,15,17,25.7,6.9,24.8,58.6
4,15,18,24.8,8.4,29.4,55.4
4,15,19,22.8,8.5,31.2,51.7
4,15,20,21.5,6.8,28.7,50.8
4,15,21,21.8,4.6,24.5,52.9
4,15,22,23.1,3.6,23.1,55.4
4,15,23,23.7,4.4,26.5,55.0
5,0,0,5.4,4.0,53.5,20.0
5,0,1,8.1,5.8,55.4,20.0
5,0,2,9.3,5.8,58.4,20.6
5,0,3,8.9,4.3,58.3,20.0
5,0,4,8.4,3.1,53.6,21.2
5,0,5,9.2,3.6,46.9,25.0
5,0,6,11.9,5.6,42.7,30.8
5,0,7,15.1,7.5,43.0,35.4
5,0,8,17.0,7.9,45.9,37.1
5,0,9,17.1,6.5,46.9,36.9
5,0,10,16.4,4.8,43.4,37.2
5,0,11,16.6,4.5,37.1,40.1
5,0,12,18.5,5.9,32.2,44.9
5,0,13,21.2,7.8,32.0,49.0
5,0,14,23.1,8.3,35.4,50.5
5,0,15,23.0,7.1,38.4,49.1
5,0,16,21.6,5.0,37.4,47.4
5,0,17,20.5,3.8,32.7,47.7
5,0,18,21.0,4.5,28.4,50.1
5,0,19,22.7,6.1,28.3,52.7
5,0,20,24.0,7.0,32.5,53.0
5,0,21,23.4,5.9,37.6,50.1
5,0,22,21.1,3.7,39.4,45.9
5,0,23,18.7,1.9,37.1,43.2
5,1,0,3.6,5.5,54.0,20.0
5,1,1,5.9,5.5,51.5,20.0
5,1,2,8.9,4.0,53.3,22.0
5,1,3,10.7,2.9,56.2,23.6
5,1,4,10.8,3.4,56.0,23.8
5,1,5,10.2,5.4,51.2,24.8
5,1,6,10.6,7.4,44.5,28.1
5,1,7,12.8,7.8,40.2,33.1
5,1,8,16.0,6.4,40.6,37.8
5,1,9,18.4,4.8,43.5,40.2
5,1,10,18.9,4.5,44.6,40.5
5,1,11,18.1,6.0,41.3,40.6
5,1,12,17.7,7.9,35.1,42.5
5,1,13,19.0,8.5,30.5,46.3
5,1,14,21.5,7.3,30.4,50.1
5,1,15,23.6,5.2,34.1,51.8
5,1,16,23.9,4.2,37.3,50.9
5,1,17,22.5,4.9,36.5,49.2
5,1,18,20.9,6.5,32.1,48.5
5,1,19,20.7,7.4,28.1,49.8
5,1,20,22.0,6.4,28.2,51.7
5,1,21,23.3,4.1,32.7,51.9
5,1,22,23.1,2.4,38.0,49.5
5,1,23,21.0,2.5,40.1,45.5
5,2,0,4.5,5.2,58.0,20.0
5,2,1,4.6,3.8,52.1,20.0
5,2,2,6.6,2.6,49.4,20.1
5,2,3,9.7,3.1,51.1,24.1
5,2,4,12.0,5.2,53.9,26.4
5,2,5,12.7,7.2,53.6,27.6
5,2,6,12.1,7.6,48.8,28.6
5,2,7,12.0,6.3,42.0,31.2
5,2,8,13.7,4.7,37.8,35.4
5,2,9,16.8,4.5,38.3,39.9
5,2,10,19.5,6.0,41.3,42.7
5,2,11,20.4,8.0,42.5,43.6
5,2,12,21.1,9.3,36.5,48.1
5,2,13,20.3,8.1,30.5,49.3
5,2,14,20.9,6.2,26.0,52.0
5,2,15,23.0,5.1,26.2,55.1
5,2,16,23.8,5.2,33.0,52.5
5,2,17,24.5,6.9,36.4,52.2
5,2,18,23.2,7.8,35.9,50.4
5,2,19,21.2,6.8,31.8,49.1
5,2,20,20.3,4.6,28.0,49.3
5,2,21,21.1,2.9,28.3,50.3
5,2,22,22.4,2.9,33.1,50.4
5,2,23,22.6,4.4,38.6,48.5
5,3,0,7.0,3.5,61.4,20.0
5,3,1,6.1,2.3,56.1,20.0
5,3,2,5.8,2.8,50.0,20.0
5,3,3,7.4,4.9,47.2,22.2
5,3,4,10.5,6.9,48.7,26.3
5,3,5,13.3,7.4,51.5,29.4
5,3,6,14.4,6.1,51.2,31.1
5,3,7,14.0,4.6,46.4,32.4
5,3,8,13.6,4.4,39.6,34.6
5,3,9,14.8,6.0,35.5,38.0
5,3,10,17.5,8.0,36.1,41.8
5,3,11,20.4,8.7,39.2,44.9
5,3,12,26.0,9.7,32.0,59.2
5,3,13,25.5,7.7,29.0,59.7
5,3,14,24.4,6.7,23.2,60.3
5,3,15,24.3,7.6,19.0,61.9
5,3,16,21.6,7.2,28.0,51.2
5,3,17,23.8,8.1,32.1,52.9
5,3,18,24.7,7.2,35.8,52.7
5,3,19,23.7,5.0,35.6,51.3
5,3,20,21.6,3.3,31.7,49.7
5,3,21,20.0,3.4,28.2,48.7
5,3,22,20.1,4.8,28.7,48.7
5,3,23,21.3,6.0,33.7,48.5
5,4,0,7.6,2.0,60.6,20.0
5,4,1,8.4,2.6,59.5,20.0
5,4,2,7.8,4.6,54.0,20.1
5,4,3,7.3,6.7,47.7,21.9
5,4,4,8.4,7.2,44.9,24.6
5,4,5,11.3,5.9,46.3,28.4
5,4,6,14.4,4.4,49.1,32.0
5,4,7,16.1,4.3,48.8,34.6
5,4,8,16.0,5.9,44.0,36.4
5,4,9,15.3,7.9,37.3,38.0
5,4,10,15.9,8.7,33.3,40.5
5,4,11,18.1,7.6,34.0,43.6
5,4,12,28.1,9.3,23.0,68.0
5,4,13,29.9,8.4,24.5,70.1
5,4,14,29.7,9.3,21.7,70.9
5,4,15,28.3,11.1,16.2,71.0
5,4,16,20.5,8.4,26.5,50.2
5,4,17,21.5,7.5,27.2,51.4
5,4,18,23.4,5.4,31.5,52.5
5,4,19,24.7,3.7,35.5,52.9
5,4,20,24.0,3.8,35.5,51.8
5,4,21,21.8,5.3,31.9,49.9
5,4,22,19.7,6.4,28.6,48.1
5,4,23,19.1,5.9,29.4,46.9
5,5,0,5.6,2.3,55.9,20.0
5,5,1,8.4,4.3,58.7,20.0
5,5,2,9.9,6.4,57.4,21.9
5,5,3,9.7,6.9,51.8,23.8
5,5,4,9.0,5.7,45.4,25.3
5,5,5,9.7,4.2,42.5,27.6
5,5,6,12.1,4.1,43.9,30.6
5,5,7,15.3,5.8,46.6,34.3
5,5,8,17.5,7.9,46.4,37.7
5,5,9,17.8,8.7,41.6,40.1
5,5,10,17.1,7.7,35.1,41.6
5,5,11,17.0,5.8,31.2,43.0
5,5,12,28.7,9.9,12.0,75.3
5,5,13,31.5,10.8,15.5,78.1
5,5,14,33.5,12.7,17.3,80.3
5,5,15,33.7,13.7,14.7,81.7
5,5,16,22.3,7.8,29.4,51.7
5,5,17,21.0,5.7,25.6,51.3
5,5,18,21.3,4.1,26.6,51.3
5,5,19,22.9,4.3,31.2,51.9
5,5,20,24.3,5.7,35.4,52.3
5,5,21,24.0,6.9,35.6,51.8
5,5,22,21.8,6.4,32.3,49.8
5,5,23,19.3,4.3,29.2,47.3
5,6,0,4.0,4.0,51.2,20.0
5,6,1,6.1,6.1,54.0,20.0
5,6,2,9.1,6.6,56.6,21.0
5,6,3,11.2,5.5,55.1,24.8
5,6,4,11.5,4.0,49.4,27.5
5,6,5,10.9,3.9,43.0,29.2
5,6,6,11.0,5.6,40.0,30.5
5,6,7,13.0,7.7,41.5,32.9
5,6,8,16.2,8.6,44.2,36.6
5,6,9,18.8,7.6,44.1,40.6
5,6,10,19.5,5.8,39.4,43.5
5,6,11,18.8,5.0,33.0,45.0
5,6,12,25.4,9.6,14.9,67.2
5,6,13,26.4,11.5,16.0,68.2
5,6,14,28.8,12.5,19.7,70.3
5,6,15,31.1,11.7,21.6,73.0
5,6,16,24.5,6.0,33.6,53.3
5,6,17,23.2,4.5,28.5,53.4
5,6,18,21.5,4.7,25.0,52.3
5,6,19,21.0,6.2,26.2,51.0
5,6,20,22.2,7.4,31.1,50.9
5,6,21,23.6,6.8,35.6,51.2
5,6,22,23.7,4.8,36.0,51.2
5,6,23,21.8,2.7,32.9,49.5
5,7,0,5.2,5.8,50.4,20.0
5,7,1,5.1,6.3,49.3,20.0
5,7,2,6.8,5.2,51.9,20.0
5,7,3,9.9,3.8,54.3,23.1
5,7,4,12.5,3.7,52.8,27.6
5,7,5,13.3,5.4,47.0,31.2
5,7,6,12.8,7.6,40.6,33.0
5,7,7,12.6,8.5,37.6,33.9
5,7,8,14.0,7.5,39.1,35.4
5,7,9,17.0,5.8,41.9,38.7
5,7,10,19.8,5.0,41.8,43.0
5,7,11,21.0,6.0,37.3,46.6
5,7,12,24.7,10.1,22.4,61.1
5,7,13,23.8,11.2,18.9,61.2
5,7,14,24.2,10.4,20.1,61.3
5,7,15,26.1,8.4,24.0,62.6
5,7,16,24.1,4.8,34.8,52.2
5,7,17,25.0,5.0,32.8,54.4
5,7,18,23.9,6.6,27.9,54.7
5,7,19,21.9,7.8,24.7,53.0
5,7,20,20.8,7.3,26.1,50.8
5,7,21,21.3,5.2,31.3,49.4
5,7,22,22.7,3.2,35.9,49.7
5,7,23,23.0,2.7,36.7,49.8
5,8,0,7.6,6.0,53.8,20.0
5,8,1,6.8,4.9,48.5,20.8
5,8,2,6.4,3.5,47.2,20.7
5,8,3,7.7,3.5,49.6,21.7
5,8,4,10.7,5.2,52.0,25.2
5,8,5,13.6,7.4,50.4,30.2
5,8,6,15.0,8.3,44.6,34.7
5,8,7,14.8,7.4,38.2,36.9
5,8,8,14.3,5.7,35.2,37.4
5,8,9,15.1,5.0,36.8,37.9
5,8,10,17.7,6.1,39.7,40.7
5,8,11,20.6,8.0,39.7,45.0
5,8,12,23.7,9.9,32.5,53.6
5,8,13,23.3,9.2,26.4,55.4
5,8,14,22.2,7.2,23.0,55.1
5,8,15,21.9,5.8,24.5,54.1
5,8,16,21.8,5.3,31.5,50.1
5,8,17,24.0,6.9,34.0,52.4
5,8,18,25.2,8.2,32.2,54.9
5,8,19,24.4,7.7,27.6,55.6
5,8,20,22.3,5.7,24.6,53.6
5,8,21,20.5,3.7,26.3,50.2
5,8,22,20.4,3.2,31.7,47.9
5,8,23,21.5,4.4,36.6,47.6
5,9,0,7.9,4.6,57.8,20.0
5,9,1,9.0,3.2,51.9,22.7
5,9,2,8.6,3.2,46.4,24.3
5,9,3,7.9,4.9,45.0,23.9
5,9,4,8.8,7.1,47.3,24.3
5,9,5,11.5,8.1,49.6,27.4
5,9,6,14.7,7.2,48.0,32.8
5,9,7,16.6,5.6,42.2,38.0
5,9,8,16.7,4.9,35.8,40.7
5,9,9,16.0,6.0,32.9,40.8
5,9,10,16.3,8.1,34.5,40.7
5,9,11,18.4,9.3,37.6,42.6
5,9,12,21.3,8.6,37.8,46.8
5,9,13,23.2,6.7,33.6,51.4
5,9,14,23.2,5.3,27.7,53.7
5,9,15,21.9,5.6,24.6,53.0
5,9,16,21.0,7.2,26.3,51.0
5,9,17,21.7,8.5,30.7,50.3
5,9,18,23.6,8.1,33.4,52.0
5,9,19,25.1,6.1,31.8,54.9
5,9,20,24.6,4.1,27.5,55.9
5,9,21,22.5,3.7,24.8,53.8
5,9,22,20.3,4.8,26.7,49.8
5,9,23,19.5,6.2,32.3,46.3
5,10,0,5.8,2.9,58.4,20.0
5,10,1,8.7,2.9,55.9,20.7
5,10,2,10.4,4.6,49.8,25.7
5,10,3,10.4,6.9,44.2,27.9
5,10,4,9.7,7.9,42.6,27.5
5,10,5,10.1,7.0,44.9,27.2
5,10,6,12.4,5.4,47.2,29.7
5,10,7,15.6,4.8,45.6,35.2
5,10,8,18.0,5.9,39.8,41.1
5,10,9,18.5,8.0,33.4,44.4
5,10,10,17.8,9.3,30.7,44.4
5,10,11,17.6,8.7,32.4,43.4
5,10,12,19.0,6.8,35.6,44.3
5,10,13,21.7,5.5,36.0,48.2
5,10,14,23.9,5.8,32.0,53.1
5,10,15,24.3,7.5,26.4,55.9
5,10,16,23.0,8.8,23.5,55.1
5,10,17,21.6,8.5,25.4,52.2
5,10,18,21.6,6.5,30.1,50.4
5,10,19,23.1,4.5,33.1,51.4
5,10,20,24.6,4.1,31.7,54.2
5,10,21,24.5,5.3,27.7,55.7
5,10,22,22.6,6.7,25.2,53.8
5,10,23,20.0,6.7,27.3,49.1
5,11,0,4.4,2.6,54.5,20.0
5,11,1,6.4,4.3,56.4,20.0
5,11,2,9.4,6.6,53.8,22.6
5,11,3,11.7,7.6,47.5,28.6
5,11,4,12.2,6.8,41.8,31.6
5,11,5,11.6,5.2,40.3,31.3
5,11,6,11.6,4.6,42.5,30.4
5,11,7,13.3,5.8,44.7,32.1
5,11,8,16.4,7.9,43.2,37.3
5,11,9,19.2,9.3,37.5,43.8
5,11,10,20.2,8.7,31.2,47.8
5,11,11,19.5,6.9,28.6,47.8
5,11,12,18.9,5.6,30.5,46.1
5,11,13,19.6,6.0,33.9,45.8
5,11,14,21.9,7.7,34.5,49.1
5,11,15,24.3,9.1,30.7,54.2
5,11,16,25.1,8.8,25.3,57.5
5,11,17,23.9,6.9,22.6,56.8
5,11,18,22.1,4.9,24.8,53.2
5,11,19,21.4,4.5,29.7,50.2
5,11,20,22.4,5.7,33.0,50.4
5,11,21,23.9,7.2,31.9,53.1
5,11,22,24.2,7.2,28.1,55.1
5,11,23,22.5,5.4,25.8,53.4
5,12,0,5.9,4.0,49.4,20.0
5,12,1,5.6,6.3,52.6,20.0
5,12,2,7.1,7.3,54.3,20.0
5,12,3,10.1,6.6,51.6,24.5
5,12,4,12.8,5.0,45.2,31.1
5,12,5,13.9,4.4,39.4,35.1
5,12,6,13.5,5.6,37.8,35.1
5,12,7,13.2,7.8,40.1,33.8
5,12,8,14.4,9.2,42.4,34.6
5,12,9,17.2,8.7,40.8,39.5
5,12,10,20.1,6.9,35.2,46.1
5,12,11,21.6,5.6,29.1,50.8
5,12,12,21.2,6.1,26.6,51.2
5,12,13,20.2,7.9,28.7,48.8
5,12,14,20.3,9.3,32.3,47.5
5,12,15,22.1,9.0,33.1,49.9
5,12,16,24.4,7.2,29.6,54.8
5,12,17,25.5,5.3,24.4,58.5
5,12,18,24.6,4.9,22.0,58.1
5,12,19,22.6,6.2,24.5,54.1
5,12,20,21.3,7.6,29.6,50.1
5,12,21,21.6,7.7,33.1,49.2
5,12,22,22.9,5.9,32.3,51.4
5,12,23,23.5,3.7,28.7,53.8
5,13,0,8.3,6.0,47.2,23.6
5,13,1,7.5,7.1,47.4,22.3
5,13,2,7.0,6.3,50.5,20.3
5,13,3,8.1,4.7,52.1,21.3
5,13,4,10.9,4.2,49.2,26.7
5,13,5,13.9,5.4,42.8,33.7
5,13,6,15.6,7.7,37.0,38.6
5,13,7,15.5,9.0,35.4,39.1
5,13,8,14.9,8.6,37.7,37.3
5,13,9,15.5,6.9,40.0,37.3
5,13,10,17.9,5.7,38.6,41.4
5,13,11,20.9,6.2,33.1,48.1
5,13,12,22.8,8.0,27.2,53.3
5,13,13,22.6,9.5,24.9,53.9
5,13,14,21.5,9.3,27.2,51.4
5,13,15,20.9,7.4,31.0,48.9
5,13,16,22.1,5.6,32.0,50.4
5,13,17,24.2,5.3,28.8,54.8
5,13,18,25.6,6.6,23.8,58.9
5,13,19,25.1,8.0,21.7,59.0
5,13,20,23.0,8.1,24.4,54.7
5,13,21,21.1,6.4,29.8,49.7
5,13,22,20.7,4.1,33.5,47.7
5,13,23,21.7,3.1,32.9,49.4
5,14,0,8.3,6.8,49.6,22.6
5,14,1,9.6,6.0,45.3,26.3
5,14,2,9.3,4.5,45.3,25.8
5,14,3,8.6,3.9,48.2,23.6
5,14,4,9.2,5.2,49.8,23.9
5,14,5,11.7,7.5,46.8,28.8
5,14,6,14.9,8.9,40.4,36.2
5,14,7,17.1,8.5,34.6,41.8
5,14,8,17.4,6.8,33.0,42.9
5,14,9,16.7,5.6,35.4,40.9
5,14,10,16.8,6.2,37.8,40.1
5,14,11,18.6,8.1,36.5,43.3
5,14,12,21.5,9.6,31.2,49.8
5,14,13,23.7,9.4,25.4,55.4
5,14,14,23.9,7.7,23.3,56.5
5,14,15,22.7,5.9,25.8,53.7
5,14,16,21.6,5.6,29.9,50.4
5,14,17,22.1,6.9,31.2,50.7
5,14,18,23.9,8.4,28.2,54.6
5,14,19,25.4,8.5,23.5,58.7
5,14,20,25.2,6.8,21.6,59.2
5,14,21,23.2,4.6,24.6,55.0
5,14,22,20.9,3.6,30.2,49.3
5,14,23,19.8,4.4,34.1,46.1
5,15,0,6.0,5.7,54.0,20.0
5,15,1,8.9,4.2,47.7,24.3
5,15,2,10.9,3.7,43.2,29.1
5,15,3,11.1,5.0,43.1,29.4
5,15,4,10.4,7.2,45.9,27.2
5,15,5,10.6,8.7,47.4,26.9
5,15,6,12.6,8.3,44.4,31.1
5,15,7,15.8,6.7,38.0,38.5
5,15,8,18.4,5.5,32.2,44.7
5,15,9,19.2,6.2,30.7,46.5
5,15,10,18.5,8.1,33.1,44.5
5,15,11,18.1,9.7,35.7,42.9
5,15,12,19.3,9.5,34.6,45.1
5,15,13,21.9,7.8,29.4,51.1
5,15,14,24.3,6.1,23.9,56.9
5,15,15,24.9,5.8,22.0,58.6
5,15,16,23.7,7.2,24.7,55.7
5,15,17,22.2,8.8,29.0,51.7
5,15,18,22.0,8.9,30.6,50.8
5,15,19,23.3,7.2,27.8,53.8
5,15,20,24.9,5.0,23.4,58.0
5,15,21,25.1,4.0,21.8,58.9
5,15,22,23.3,4.9,25.0,55.0
5,15,23,20.7,6.4,30.8,48.7
6,0,0,5.5,5.5,56.4,20.0
6,0,1,8.2,5.5,59.6,20.0
6,0,2,9.4,4.0,59.6,20.3
6,0,3,9.0,2.9,55.0,21.5
6,0,4,8.5,3.4,48.3,23.4
6,0,5,9.3,5.4,44.1,26.3
6,0,6,12.0,7.4,44.5,30.2
6,0,7,15.2,7.8,47.3,33.9
6,0,8,17.1,6.4,48.3,36.3
6,0,9,17.2,4.8,44.7,37.9
6,0,10,16.5,4.5,38.2,39.5
6,0,11,16.7,6.0,33.2,41.8
6,0,12,18.6,7.9,32.8,44.8
6,0,13,21.3,8.5,36.0,47.6
6,0,14,23.2,7.3,38.8,49.3
6,0,15,23.1,5.2,37.5,49.7
6,0,16,21.6,4.2,32.7,49.3
6,0,17,20.6,4.9,28.1,49.7
6,0,18,21.1,6.5,27.7,50.6
6,0,19,22.8,7.4,31.7,51.5
6,0,20,24.0,6.4,36.5,51.4
6,0,21,23.5,4.1,38.1,50.0
6,0,22,21.2,2.4,35.6,47.6
6,0,23,18.8,2.5,32.0,45.4
6,1,0,5.0,5.2,52.5,20.0
6,1,1,7.9,3.8,54.5,20.1
6,1,2,9.6,2.6,57.5,21.4
6,1,3,9.7,3.1,57.4,21.6
6,1,4,9.0,5.2,52.7,22.4
6,1,5,9.4,7.2,46.0,25.7
6,1,6,11.6,7.6,41.7,30.7
6,1,7,14.8,6.3,42.1,35.4
6,1,8,17.2,4.7,44.9,37.8
6,1,9,17.8,4.5,45.9,38.3
6,1,10,17.1,6.0,42.5,38.7
6,1,11,16.8,8.0,36.1,40.8
6,1,12,18.2,8.6,31.3,44.8
6,1,13,20.9,7.4,31.1,48.9
6,1,14,23.1,5.5,34.5,50.9
6,1,15,23.6,4.4,37.4,50.4
6,1,16,22.3,5.2,36.4,48.9
6,1,17,20.9,6.9,31.8,48.6
6,1,18,20.8,7.8,27.5,50.2
6,1,19,22.3,6.8,27.3,52.5
6,1,20,23.8,4.6,31.6,53.1
6,1,21,23.8,2.9,36.7,51.0
6,1,22,21.9,2.9,38.5,47.4
6,1,23,19.3,4.4,36.2,44.5
6,2,0,4.6,3.5,53.1,20.0
6,2,1,7.5,2.3,50.6,21.0
6,2,2,9.7,2.8,52.4,23.6
6,2,3,10.2,4.9,55.3,23.2
6,2,4,9.6,6.9,55.1,22.4
6,2,5,9.5,7.4,50.3,24.1
6,2,6,11.2,6.1,43.5,29.4
6,2,7,14.4,4.6,39.3,35.9
6,2,8,17.2,4.4,39.7,39.9
6,2,9,18.3,6.0,42.6,40.4
6,2,10,17.7,8.0,43.7,39.1
6,2,11,17.1,8.7,40.4,39.5
6,2,12,19.0,8.1,32.3,46.2
6,2,13,21.4,6.1,27.6,51.7
6,2,14,23.9,5.1,27.6,55.5
6,2,15,24.9,6.0,31.2,55.5
6,2,16,23.0,7.2,36.3,50.0
6,2,17,21.3,8.1,35.6,47.7
6,2,18,20.8,7.2,31.2,48.7
6,2,19,21.9,5.0,27.1,52.0
6,2,20,23.5,3.3,27.2,54.4
6,2,21,24.0,3.4,31.7,53.3
6,2,22,22.5,4.8,37.1,48.9
6,2,23,19.8,6.0,39.1,44.1
6,3,0,4.3,2.0,57.1,20.0
6,3,1,7.1,2.6,51.1,20.2
6,3,2,9.7,4.6,48.5,25.2
6,3,3,10.7,6.7,50.1,26.0
6,3,4,10.2,7.2,52.9,24.1
6,3,5,9.8,5.9,52.7,23.6
6,3,6,11.0,4.4,47.8,27.4
6,3,7,13.9,4.3,41.1,34.4
6,3,8,17.0,5.9,36.9,40.7
6,3,9,18.6,7.9,37.4,42.9
6,3,10,18.4,8.7,40.4,41.4
6,3,11,17.6,7.6,41.6,39.8
6,3,12,21.5,7.5,31.2,52.3
6,3,13,23.6,6.6,25.2,57.8
6,3,14,26.2,7.5,20.8,63.5
6,3,15,27.7,9.3,21.0,65.7
6,3,16,23.6,8.4,32.0,52.6
6,3,17,21.9,7.5,35.5,48.6
6,3,18,20.9,5.4,35.0,47.3
6,3,19,21.5,3.7,30.9,49.9
6,3,20,23.1,3.8,27.1,53.8
6,3,21,24.0,5.3,27.4,55.0
6,3,22,23.0,6.4,32.1,51.7
6,3,23,20.5,5.9,37.7,45.7
6,4,0,4.1,2.3,60.5,20.0
6,4,1,6.6,4.3,55.1,20.0
6,4,2,9.5,6.4,49.0,24.7
6,4,3,11.0,6.9,46.3,28.0
6,4,4,10.9,5.7,47.8,27.2
6,4,5,10.3,4.2,50.6,25.2
6,4,6,11.0,4.1,50.3,26.4
6,4,7,13.4,5.8,45.4,31.9
6,4,8,16.6,7.9,38.7,39.4
6,4,9,18.8,8.7,34.6,44.4
6,4,10,19.0,7.7,35.1,44.5
6,4,11,18.2,5.8,38.3,42.0
6,4,12,24.0,7.9,27.8,59.0
6,4,13,25.6,8.8,24.8,62.6
6,4,14,28.2,10.7,19.0,68.8
6,4,15,30.1,11.7,14.7,73.4
6,4,16,24.1,7.8,27.1,55.3
6,4,17,22.5,5.7,31.2,51.3
6,4,18,21.1,4.1,34.9,47.7
6,4,19,21.2,4.3,34.6,48.0
6,4,20,22.6,5.7,30.8,51.6
6,4,21,23.9,6.9,27.2,55.0
6,4,22,23.4,6.4,27.8,54.0
6,4,23,21.1,4.3,32.8,48.5
6,5,0,4.0,4.0,59.7,20.0
6,5,1,6.1,6.1,58.5,20.0
6,5,2,9.1,6.6,53.0,22.5
6,5,3,11.2,5.5,46.8,28.1
6,5,4,11.5,4.0,43.9,29.7
6,5,5,10.9,3.9,45.4,28.2
6,5,6,11.0,5.6,48.1,27.3
6,5,7,13.0,7.7,47.8,30.4
6,5,8,16.2,8.6,43.0,37.1
6,5,9,18.8,7.6,36.4,43.6
6,5,10,19.5,5.8,32.3,46.3
6,5,11,18.8,5.0,33.0,45.0
6,5,12,25.4,9.6,22.0,64.3
6,5,13,26.4,11.5,23.6,65.2
6,5,14,28.8,12.5,20.8,69.9
6,5,15,31.1,11.7,15.2,75.6
6,5,16,24.5,6.0,25.5,56.6
6,5,17,23.2,4.5,26.2,54.3
6,5,18,21.5,4.7,30.6,50.0
6,5,19,21.0,6.2,34.5,47.7
6,5,20,22.2,7.4,34.5,49.5
6,5,21,23.6,6.8,30.9,53.0
6,5,22,23.7,4.8,27.6,54.5
6,5,23,21.8,2.7,28.4,51.3
6,6,0,4.1,5.8,55.0,20.0
6,6,1,5.8,6.3,57.7,20.0
6,6,2,8.7,5.2,56.4,20.5
6,6,3,11.2,3.8,50.8,26.5
6,6,4,12.0,3.7,44.5,30.2
6,6,5,11.5,5.4,41.5,30.7
6,6,6,11.3,7.6,43.0,29.8
6,6,7,12.8,8.5,45.7,30.9
6,6,8,15.7,7.5,45.4,35.4
6,6,9,18.7,5.8,40.7,41.8
6,6,10,19.9,5.0,34.2,46.2
6,6,11,19.5,6.0,30.2,47.2
6,6,12,24.7,11.0,19.2,63.5
6,6,13,25.2,12.1,22.7,62.9
6,6,14,27.3,11.3,24.4,65.3
6,6,15,29.7,9.3,21.9,69.9
6,6,16,24.8,4.8,28.4,55.8
6,6,17,23.8,5.0,24.7,55.8
6,6,18,22.0,6.6,25.6,52.8
6,6,19,21.0,7.8,30.3,49.4
6,6,20,21.7,7.3,34.5,48.8
6,6,21,23.2,5.2,34.7,50.9
6,6,22,23.8,3.2,31.3,53.2
6,6,23,22.3,2.7,28.2,52.2
6,7,0,4.3,6.0,50.3,20.0
6,7,1,5.5,4.9,53.0,20.0
6,7,2,8.3,3.5,55.6,20.2
6,7,3,11.1,3.5,54.2,25.0
6,7,4,12.4,5.2,48.5,29.2
6,7,5,12.2,7.4,42.1,31.5
6,7,6,11.7,8.3,39.1,31.9
6,7,7,12.6,7.4,40.6,32.7
6,7,8,15.3,5.7,43.3,35.6
6,7,9,18.4,5.0,43.1,40.4
6,7,10,20.2,6.1,38.5,44.9
6,7,11,20.1,8.0,32.1,47.3
6,7,12,22.8,11.0,21.1,58.3
6,7,13,22.8,10.3,22.1,57.9
6,7,14,24.4,8.3,25.8,58.8
6,7,15,26.9,6.9,27.8,61.8
6,7,16,24.9,5.3,32.7,54.3
6,7,17,24.4,6.9,27.6,55.6
6,7,18,22.6,8.2,24.1,54.3
6,7,19,21.2,7.7,25.3,51.7
6,7,20,21.4,5.7,30.2,50.0
6,7,21,22.8,3.7,34.6,50.4
6,7,22,23.7,3.2,35.1,51.5
6,7,23,22.8,4.4,32.0,51.4
6,8,0,4.7,4.6,49.5,20.0
6,8,1,5.3,3.2,48.4,20.0
6,8,2,7.8,3.2,50.9,21.3
6,8,3,10.8,4.9,53.4,24.8
6,8,4,12.7,7.1,51.9,28.3
6,8,5,12.8,8.1,46.1,30.8
6,8,6,12.2,7.2,39.7,32.4
6,8,7,12.6,5.6,36.7,34.2
6,8,8,14.9,4.9,38.2,37.1
6,8,9,18.0,6.0,41.0,40.6
6,8,10,20.3,8.1,40.9,44.1
6,8,11,20.7,9.3,36.4,46.5
6,8,12,20.8,9.1,28.2,50.6
6,8,13,20.3,7.2,24.6,51.3
6,8,14,21.5,5.8,25.9,52.5
6,8,15,23.9,6.1,29.8,54.6
6,8,16,24.8,7.2,33.9,53.6
6,8,17,24.9,8.5,31.8,54.6
6,8,18,23.3,8.1,27.0,54.2
6,8,19,21.5,6.1,23.8,52.7
6,8,20,21.2,4.1,25.2,51.7
6,8,21,22.3,3.7,30.3,51.3
6,8,22,23.5,4.8,35.0,51.3
6,8,23,23.1,6.2,35.7,50.4
6,9,0,5.2,2.9,52.9,20.0
6,9,1,5.3,2.9,47.6,20.0
6,9,2,7.4,4.6,46.3,22.6
6,9,3,10.5,6.9,48.7,26.3
6,9,4,12.8,7.9,51.1,28.8
6,9,5,13.4,7.0,49.5,30.3
6,9,6,12.8,5.4,43.7,31.7
6,9,7,12.8,4.8,37.2,34.3
6,9,8,14.5,5.9,34.3,38.0
6,9,9,17.6,8.0,35.8,42.1
6,9,10,20.2,9.3,38.8,44.8
6,9,11,21.1,8.7,38.8,46.1
6,9,12,20.4,6.8,34.4,46.8
6,9,13,19.6,5.5,28.3,48.1
6,9,14,20.3,5.8,25.0,50.5
6,9,15,22.4,7.5,26.4,53.0
6,9,16,24.6,8.8,30.6,54.7
6,9,17,25.2,8.5,33.1,54.6
6,9,18,23.9,6.5,31.2,53.4
